epsilon: 1, 0.5, 0.001
alpha: 1, 1, 0.001
gamma: 0.990000009536743
training_time: 00:00:02.4979768
training_episodes: 2701
validation_episodes: 299
Training: ord, reward, win, steps
0, -50.0000, 0, 225, 1, 0
1, -50.1000, 0, 203, 1, 1
2, -50.1000, 0, 203, 0.999500006437302, 1
3, -50.0000, 0, 215, 0.999000519514084, 1
4, -50.0000, 0, 195, 0.998501509428024, 1
5, -50.4000, 0, 227, 0.998003035783768, 1
6, -50.0000, 0, 215, 0.997505038976669, 1
7, -50.1000, 0, 203, 0.997007519006729, 1
8, -50.1000, 0, 203, 0.996510535478592, 1
9, -50.0000, 0, 220, 0.996014028787613, 1
10, -50.0000, 0, 200, 0.995022505521774, 1
11, -50.1000, 0, 193, 0.994527488946915, 1
12, -50.0000, 0, 220, 0.994032979011536, 1
13, -50.1000, 0, 213, 0.993538945913315, 1
14, -50.1000, 0, 203, 0.993045419454575, 1
15, -50.1000, 0, 188, 0.992552369832993, 1
16, -50.1000, 0, 218, 0.992059826850891, 1
17, -50.1000, 0, 198, 0.991567760705948, 1
18, -50.1000, 0, 218, 0.991076201200485, 1
19, -50.1000, 0, 228, 0.990094572305679, 1
20, -50.0000, 0, 225, 0.989604473114014, 1
21, -50.1000, 0, 213, 0.989114880561829, 1
22, -50.0000, 0, 210, 0.988625764846802, 1
23, -50.0000, 0, 220, 0.988137155771255, 1
24, -50.0000, 0, 205, 0.987649023532867, 1
25, -50.1000, 0, 193, 0.987161368131638, 1
26, -50.2000, 0, 156, 0.986674219369888, 1
27, -50.1000, 0, 203, 0.986187547445297, 1
28, -50.0000, 0, 205, 0.985215663909912, 1
29, -50.0000, 0, 220, 0.984730452299118, 1
30, -50.1000, 0, 213, 0.984245747327805, 1
31, -50.1000, 0, 223, 0.983761489391327, 1
32, -50.1000, 0, 228, 0.98327773809433, 1
33, -50.0000, 0, 205, 0.982794463634491, 1
34, -50.0000, 0, 205, 0.982311695814133, 1
35, -50.1000, 0, 218, 0.98182937502861, 1
36, -50.1000, 0, 218, 0.981347560882568, 1
37, -50.4000, 0, 197, 0.980385363101959, 1
38, -50.6000, 0, 223, 0.979904979467392, 1
39, -50.0000, 0, 185, 0.979425072669983, 1
40, -50.1000, 0, 203, 0.978945642709732, 1
41, -50.1000, 0, 213, 0.978466719388962, 1
42, -50.0000, 0, 200, 0.977988243103027, 1
43, -50.2000, 0, 216, 0.977510273456573, 1
